NAME	SIZE	ES	NES	NOM_p-val	FDR_q-val	FWER_p-val	RANK_AT_MAX	LEADING_EDGE		
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	22	0.26070133	0.7586991	0.8336484	1	1	227	"tags=9%,"	"list=2%,"	signal=9%
GOBP_WATER_HOMEOSTASIS	37	0.26742998	0.75818604	0.8669202	1	1	819	"tags=16%,"	"list=9%,"	signal=18%
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	112	0.19390583	0.75778943	0.935743	1	1	2319	"tags=27%,"	"list=24%,"	signal=35%
GOBP_PROTEIN_HOMOOLIGOMERIZATION	116	0.20842257	0.7573102	0.92175573	1	1	2027	"tags=21%,"	"list=21%,"	signal=26%
GOBP_PROTEIN_AUTOPHOSPHORYLATION	113	0.19408515	0.7563175	0.8809035	1	1	1635	"tags=18%,"	"list=17%,"	signal=21%
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	26	0.2602111	0.7553304	0.8117155	1	1	1233	"tags=15%,"	"list=13%,"	signal=18%
GOBP_NERVE_DEVELOPMENT	38	0.26216707	0.75479084	0.8729839	1	1	2032	"tags=26%,"	"list=21%,"	signal=33%
GOBP_HINDBRAIN_DEVELOPMENT	82	0.22781734	0.7518486	0.87829614	1	1	1611	"tags=24%,"	"list=17%,"	signal=29%
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	93	0.21142885	0.7515643	0.943074	1	1	2118	"tags=23%,"	"list=22%,"	signal=29%
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	69	0.21918803	0.7515483	0.9239766	1	1	2456	"tags=36%,"	"list=26%,"	signal=48%
GOBP_ENDOSOME_ORGANIZATION	61	0.17394623	0.7500353	0.8007968	1	1	2775	"tags=30%,"	"list=29%,"	signal=41%
GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	15	0.30015317	0.7495704	0.7394958	1	1	2200	"tags=40%,"	"list=23%,"	signal=52%
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	24	0.26303965	0.7491152	0.8286853	1	1	1801	"tags=21%,"	"list=19%,"	signal=26%
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	291	0.15258592	0.7486879	0.9652352	1	1	1780	"tags=16%,"	"list=19%,"	signal=19%
GOBP_RECEPTOR_INTERNALIZATION	59	0.2133398	0.7481397	0.8995984	1	1	1931	"tags=20%,"	"list=20%,"	signal=25%
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	19	0.2621231	0.74811447	0.81692916	1	1	1238	"tags=21%,"	"list=13%,"	signal=24%
GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI	17	0.24533606	0.747934	0.7790698	1	1	2840	"tags=35%,"	"list=30%,"	signal=50%
GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	15	0.33364514	0.74775845	0.79607844	1	1	2177	"tags=40%,"	"list=23%,"	signal=52%
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	26	0.27069125	0.7475475	0.86153847	1	1	120	"tags=8%,"	"list=1%,"	signal=8%
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT	63	0.25725475	0.7473356	0.88930583	1	1	1780	"tags=29%,"	"list=19%,"	signal=35%
GOBP_DENDRITIC_SPINE_MORPHOGENESIS	24	0.2608762	0.7456463	0.8141962	1	1	457	"tags=13%,"	"list=5%,"	signal=13%
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	17	0.29330704	0.7456152	0.8070539	1	1	1017	"tags=18%,"	"list=11%,"	signal=20%
GOBP_VIRAL_GENE_EXPRESSION	51	0.1872436	0.7452361	0.821501	1	1	299	"tags=6%,"	"list=3%,"	signal=6%
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS	64	0.20971043	0.7443301	0.8780952	1	1	1130	"tags=13%,"	"list=12%,"	signal=14%
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	212	0.16266929	0.7435713	0.96705425	1	1	1883	"tags=17%,"	"list=20%,"	signal=21%
GOBP_SMOOTHENED_SIGNALING_PATHWAY	66	0.20799522	0.7428175	0.9339806	1	1	2009	"tags=27%,"	"list=21%,"	signal=34%
GOBP_CELLULAR_RESPONSE_TO_KETONE	48	0.21947595	0.7426085	0.881932	1	1	1554	"tags=19%,"	"list=16%,"	signal=22%
GOBP_B_CELL_PROLIFERATION	53	0.21415709	0.74202114	0.9046693	1	1	331	"tags=8%,"	"list=3%,"	signal=8%
GOBP_RESPONSE_TO_COCAINE	22	0.29363453	0.7417486	0.8044807	1	1	1871	"tags=23%,"	"list=20%,"	signal=28%
GOBP_CELL_GROWTH	250	0.18701996	0.7415601	0.9823183	1	1	1714	"tags=19%,"	"list=18%,"	signal=23%
GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	19	0.24238132	0.74096334	0.79518074	1	1	40	"tags=5%,"	"list=0%,"	signal=5%
GOBP_ACIDIC_AMINO_ACID_TRANSPORT	31	0.2584568	0.7406325	0.8697395	1	1	2591	"tags=45%,"	"list=27%,"	signal=62%
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	47	0.2054205	0.73958874	0.89285713	1	1	1931	"tags=17%,"	"list=20%,"	signal=21%
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	199	0.18337815	0.7390692	0.9959514	1	1	1960	"tags=22%,"	"list=20%,"	signal=27%
GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT	43	0.22396284	0.7389387	0.8486056	1	1	2548	"tags=37%,"	"list=27%,"	signal=50%
GOBP_FEMALE_SEX_DIFFERENTIATION	59	0.23914649	0.73846966	0.93445694	1	1	616	"tags=12%,"	"list=6%,"	signal=13%
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	199	0.15977421	0.737833	0.93195873	1	1	1780	"tags=15%,"	"list=19%,"	signal=18%
GOBP_REGULATION_OF_B_CELL_ACTIVATION	77	0.18981929	0.73747575	0.9411765	1	1	815	"tags=9%,"	"list=9%,"	signal=10%
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	36	0.26078492	0.7374463	0.87356323	1	1	411	"tags=14%,"	"list=4%,"	signal=14%
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT	31	0.26809034	0.7362975	0.894052	1	1	1631	"tags=26%,"	"list=17%,"	signal=31%
GOBP_NATURAL_KILLER_CELL_ACTIVATION	59	0.22219712	0.7351626	0.94715446	1	1	940	"tags=14%,"	"list=10%,"	signal=15%
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	52	0.2299697	0.7343296	0.87007874	1	1	2591	"tags=33%,"	"list=27%,"	signal=45%
GOBP_PROTEIN_K63_LINKED_UBIQUITINATION	33	0.2080056	0.7341387	0.832618	1	1	1988	"tags=24%,"	"list=21%,"	signal=30%
GOBP_CELLULAR_RESPONSE_TO_DSRNA	16	0.2985743	0.7335249	0.8143712	1	1	2300	"tags=31%,"	"list=24%,"	signal=41%
GOBP_POST_EMBRYONIC_DEVELOPMENT	42	0.2222829	0.73332375	0.8495763	1	1	2998	"tags=43%,"	"list=31%,"	signal=62%
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	16	0.26382753	0.7321564	0.85119045	1	1	1824	"tags=31%,"	"list=19%,"	signal=39%
GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	19	0.26281112	0.7318342	0.83022773	1	1	826	"tags=16%,"	"list=9%,"	signal=17%
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	28	0.2651538	0.7317885	0.91699606	1	1	1764	"tags=32%,"	"list=18%,"	signal=39%
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	37	0.20970945	0.7313541	0.8832998	1	1	1000	"tags=11%,"	"list=10%,"	signal=12%
GOBP_NEGATIVE_REGULATION_OF_BINDING	93	0.17951374	0.7312147	0.94520545	1	1	1434	"tags=15%,"	"list=15%,"	signal=18%
GOBP_PROTEIN_PALMITOYLATION	18	0.2596112	0.7308393	0.8769531	1	1	829	"tags=11%,"	"list=9%,"	signal=12%
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	22	0.25773415	0.73042035	0.8804781	1	1	434	"tags=9%,"	"list=5%,"	signal=10%
GOBP_OVARIAN_FOLLICLE_DEVELOPMENT	29	0.26775268	0.730064	0.8733205	1	1	525	"tags=10%,"	"list=5%,"	signal=11%
GOBP_NEURON_RECOGNITION	28	0.27066457	0.72990865	0.88659793	1	1	2301	"tags=32%,"	"list=24%,"	signal=42%
GOBP_THYMUS_DEVELOPMENT	28	0.23288696	0.7289288	0.8788501	1	1	1927	"tags=25%,"	"list=20%,"	signal=31%
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	48	0.2525089	0.7281138	0.8991935	1	1	3123	"tags=50%,"	"list=33%,"	signal=74%
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	21	0.28686702	0.72798276	0.8722555	1	1	605	"tags=14%,"	"list=6%,"	signal=15%
GOBP_REGULATION_OF_PH	51	0.2092199	0.7275938	0.89292544	1	1	2549	"tags=35%,"	"list=27%,"	signal=48%
GOBP_MAINTENANCE_OF_LOCATION	169	0.1730957	0.7267578	0.9827255	1	1	2152	"tags=23%,"	"list=22%,"	signal=29%
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM	52	0.20568891	0.7259057	0.92621356	1	1	2770	"tags=33%,"	"list=29%,"	signal=46%
GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	45	0.22796738	0.7250485	0.8938429	1	1	1005	"tags=16%,"	"list=10%,"	signal=17%
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	53	0.21692707	0.7245358	0.91767067	1	1	2011	"tags=25%,"	"list=21%,"	signal=31%
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	22	0.24928163	0.7235217	0.86519116	1	1	1998	"tags=27%,"	"list=21%,"	signal=34%
GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	20	0.27087572	0.7231459	0.8717949	1	1	308	"tags=10%,"	"list=3%,"	signal=10%
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	42	0.20844945	0.7220905	0.81349206	1	1	1233	"tags=14%,"	"list=13%,"	signal=16%
GOBP_GLUCOSE_IMPORT	35	0.23231572	0.72178	0.8659004	1	1	1780	"tags=26%,"	"list=19%,"	signal=31%
GOBP_NEURAL_CREST_CELL_DIFFERENTIATION	38	0.25099742	0.72158515	0.92727274	1	1	1705	"tags=24%,"	"list=18%,"	signal=29%
GOBP_ATP_BIOSYNTHETIC_PROCESS	67	0.22020994	0.7215147	0.74	1	1	1545	"tags=13%,"	"list=16%,"	signal=16%
GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT	31	0.21728526	0.7213627	0.82363975	1	1	2123	"tags=23%,"	"list=22%,"	signal=29%
GOBP_GLUTATHIONE_METABOLIC_PROCESS	27	0.2303789	0.72017217	0.86692756	1	1	1773	"tags=22%,"	"list=19%,"	signal=27%
GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY	16	0.28854835	0.7194987	0.91701245	1	1	2395	"tags=50%,"	"list=25%,"	signal=67%
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS	95	0.21437214	0.719095	0.9150743	1	1	2230	"tags=24%,"	"list=23%,"	signal=31%
GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING	15	0.24102335	0.71899164	0.8408602	1	1	2321	"tags=40%,"	"list=24%,"	signal=53%
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	19	0.26057553	0.7179869	0.85655737	1	1	1998	"tags=21%,"	"list=21%,"	signal=27%
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	75	0.20920707	0.71784997	0.9718574	1	1	2046	"tags=25%,"	"list=21%,"	signal=32%
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	115	0.19460137	0.7150609	0.93050194	1	1	826	"tags=9%,"	"list=9%,"	signal=9%
GOBP_BLASTOCYST_FORMATION	25	0.22847305	0.71456534	0.85258967	1	1	1934	"tags=24%,"	"list=20%,"	signal=30%
GOBP_ENDOSOMAL_TRANSPORT	126	0.17654437	0.7139675	0.8935743	1	1	1314	"tags=13%,"	"list=14%,"	signal=15%
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	25	0.25352708	0.71362555	0.8433735	1	1	317	"tags=12%,"	"list=3%,"	signal=12%
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	50	0.20168538	0.71067715	0.9581749	1	1	1905	"tags=22%,"	"list=20%,"	signal=27%
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	82	0.19436823	0.7102514	0.94188374	1	1	904	"tags=12%,"	"list=9%,"	signal=13%
GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	17	0.29508215	0.7099881	0.8603239	1	1	692	"tags=18%,"	"list=7%,"	signal=19%
GOBP_SOMITOGENESIS	44	0.24688143	0.70966053	0.94274026	1	1	1873	"tags=30%,"	"list=20%,"	signal=37%
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	51	0.23694357	0.70864314	0.91035855	1	1	1428	"tags=20%,"	"list=15%,"	signal=23%
GOBP_REGULATION_OF_FIBROBLAST_MIGRATION	19	0.2548634	0.7077529	0.86157024	1	1	48	"tags=5%,"	"list=1%,"	signal=5%
GOBP_B_CELL_ACTIVATION	150	0.1656593	0.707612	0.9749518	1	1	815	"tags=8%,"	"list=9%,"	signal=9%
GOBP_REGULATION_OF_PROTON_TRANSPORT	18	0.24688217	0.7075842	0.8816326	1	1	1617	"tags=22%,"	"list=17%,"	signal=27%
GOBP_DETECTION_OF_VISIBLE_LIGHT	22	0.30740947	0.7067712	0.8605108	1	1	1181	"tags=27%,"	"list=12%,"	signal=31%
GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION	23	0.24331447	0.7067525	0.9039855	1	1	1225	"tags=17%,"	"list=13%,"	signal=20%
GOBP_PALLIUM_DEVELOPMENT	80	0.20331953	0.70672876	0.9621514	1	1	2176	"tags=28%,"	"list=23%,"	signal=35%
GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	15	0.2510134	0.7058669	0.81	1	1	1510	"tags=20%,"	"list=16%,"	signal=24%
GOBP_HEAD_DEVELOPMENT	394	0.18641962	0.7043695	1	1	1	1483	"tags=18%,"	"list=15%,"	signal=20%
GOBP_INTESTINAL_ABSORPTION	25	0.25515768	0.7040654	0.8582996	1	1	556	"tags=12%,"	"list=6%,"	signal=13%
GOBP_SPECIFICATION_OF_SYMMETRY	69	0.21495888	0.7033752	0.95049506	1	1	1530	"tags=22%,"	"list=16%,"	signal=26%
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	134	0.2053725	0.7032994	0.9764706	1	1	1780	"tags=22%,"	"list=19%,"	signal=26%
GOBP_SEXUAL_REPRODUCTION	402	0.19126064	0.7030103	0.99220276	1	1	2279	"tags=25%,"	"list=24%,"	signal=31%
GOBP_TISSUE_REMODELING	85	0.20584592	0.6986886	0.9883721	1	1	981	"tags=13%,"	"list=10%,"	signal=14%
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	27	0.23787922	0.6982003	0.9525773	1	1	802	"tags=15%,"	"list=8%,"	signal=16%
GOBP_RHYTHMIC_BEHAVIOR	21	0.27892077	0.6950545	0.9342916	1	1	980	"tags=19%,"	"list=10%,"	signal=21%
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	305	0.14351755	0.6943739	0.9497992	1	1	803	"tags=7%,"	"list=8%,"	signal=8%
GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	28	0.21939953	0.69298524	0.8605578	1	1	1998	"tags=21%,"	"list=21%,"	signal=27%
GOBP_OVULATION_CYCLE	37	0.25824967	0.69291043	0.9424184	1	1	616	"tags=14%,"	"list=6%,"	signal=14%
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION	46	0.2055774	0.6924776	0.96718144	1	1	2315	"tags=30%,"	"list=24%,"	signal=40%
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	42	0.21517912	0.6920953	0.9232283	1	1	2468	"tags=31%,"	"list=26%,"	signal=42%
GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	25	0.24250863	0.69197005	0.89959013	1	1	2430	"tags=32%,"	"list=25%,"	signal=43%
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	136	0.17694336	0.69183487	0.97319585	1	1	951	"tags=10%,"	"list=10%,"	signal=11%
GOBP_NEUROTROPHIN_SIGNALING_PATHWAY	15	0.300604	0.691109	0.8405512	1	1	1299	"tags=27%,"	"list=14%,"	signal=31%
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS	53	0.23032045	0.6907853	0.9623352	1	1	2463	"tags=32%,"	"list=26%,"	signal=43%
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	17	0.27173162	0.689984	0.9285714	1	1	670	"tags=12%,"	"list=7%,"	signal=13%
GOBP_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS	23	0.23230992	0.68994546	0.88645416	1	1	2352	"tags=30%,"	"list=25%,"	signal=40%
GOBP_VASCULAR_TRANSPORT	41	0.23760578	0.6897197	0.9155206	1	1	2498	"tags=39%,"	"list=26%,"	signal=53%
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION	428	0.18301897	0.6880679	0.9980695	1	1	2332	"tags=25%,"	"list=24%,"	signal=31%
GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS	20	0.25527337	0.6875144	0.90960455	1	1	1118	"tags=15%,"	"list=12%,"	signal=17%
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS	20	0.26905128	0.6873936	0.92622954	1	1	308	"tags=10%,"	"list=3%,"	signal=10%
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	36	0.2112239	0.68688446	0.9070248	1	1	2400	"tags=25%,"	"list=25%,"	signal=33%
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	201	0.1991345	0.6862693	0.98440546	1	1	2430	"tags=29%,"	"list=25%,"	signal=38%
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	17	0.25901183	0.6861318	0.8218029	1	1	1817	"tags=29%,"	"list=19%,"	signal=36%
GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY	15	0.2713545	0.686013	0.9011628	1	1	1438	"tags=27%,"	"list=15%,"	signal=31%
GOBP_PIGMENT_GRANULE_ORGANIZATION	22	0.23129039	0.68587667	0.84731185	1	1	1016	"tags=14%,"	"list=11%,"	signal=15%
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	25	0.2544996	0.68539685	0.9207921	1	1	2517	"tags=40%,"	"list=26%,"	signal=54%
GOBP_C4_DICARBOXYLATE_TRANSPORT	15	0.27112293	0.6852114	0.8800813	1	1	2654	"tags=40%,"	"list=28%,"	signal=55%
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	38	0.22432676	0.6842158	0.8979167	1	1	1222	"tags=13%,"	"list=13%,"	signal=15%
GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	17	0.28883457	0.68308896	0.8982726	1	1	1470	"tags=24%,"	"list=15%,"	signal=28%
GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION	15	0.27338344	0.6818109	0.8770161	1	1	645	"tags=13%,"	"list=7%,"	signal=14%
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	28	0.23672111	0.6783144	0.974	1	1	1611	"tags=18%,"	"list=17%,"	signal=21%
GOBP_AMINOGLYCAN_METABOLIC_PROCESS	65	0.2072255	0.6775915	0.96875	1	1	489	"tags=8%,"	"list=5%,"	signal=8%
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	131	0.16446716	0.67746645	0.9821782	1	1	2576	"tags=27%,"	"list=27%,"	signal=36%
GOBP_CELLULAR_HOMEOSTASIS	390	0.16259433	0.67652494	0.99607843	1	1	1653	"tags=17%,"	"list=17%,"	signal=19%
GOBP_SYNAPTIC_VESICLE_TRANSPORT	25	0.21938443	0.67306775	0.9235669	1	1	2748	"tags=40%,"	"list=29%,"	signal=56%
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	33	0.20189686	0.6727876	0.864	1	1	2556	"tags=30%,"	"list=27%,"	signal=41%
GOBP_ARACHIDONIC_ACID_SECRETION	15	0.30698547	0.6719804	0.8854962	1	1	1617	"tags=33%,"	"list=17%,"	signal=40%
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	50	0.21122533	0.67173034	0.9570552	1	1	1438	"tags=18%,"	"list=15%,"	signal=21%
GOBP_TOXIN_TRANSPORT	18	0.23398449	0.67091924	0.8848485	1	1	546	"tags=11%,"	"list=6%,"	signal=12%
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	113	0.19174503	0.67047805	0.98770493	1	1	2188	"tags=24%,"	"list=23%,"	signal=31%
GOBP_HIPPOCAMPUS_DEVELOPMENT	38	0.21844207	0.6670849	0.9544592	1	1	1150	"tags=16%,"	"list=12%,"	signal=18%
GOBP_REGULATION_OF_PROTEIN_MATURATION	36	0.22475162	0.66549945	0.95384616	1	1	1696	"tags=25%,"	"list=18%,"	signal=30%
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	23	0.24724548	0.6640756	0.942029	1	1	1222	"tags=17%,"	"list=13%,"	signal=20%
GOBP_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	16	0.25971162	0.66362345	0.9052632	1	1	2517	"tags=38%,"	"list=26%,"	signal=51%
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	59	0.19962953	0.6632117	0.9718875	1	1	1174	"tags=14%,"	"list=12%,"	signal=15%
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	59	0.24478334	0.6622985	0.94208497	1	1	1655	"tags=25%,"	"list=17%,"	signal=31%
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	84	0.1733635	0.6604548	0.98031497	1	1	2380	"tags=23%,"	"list=25%,"	signal=30%
GOBP_APOPTOTIC_CELL_CLEARANCE	21	0.23876072	0.660102	0.9203187	1	1	1770	"tags=29%,"	"list=18%,"	signal=35%
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	46	0.19972806	0.6564365	0.95218295	1	1	2400	"tags=22%,"	"list=25%,"	signal=29%
GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	34	0.2188756	0.6560601	0.9768786	1	1	52	"tags=6%,"	"list=1%,"	signal=6%
GOBP_ADIPOSE_TISSUE_DEVELOPMENT	27	0.21920069	0.653342	0.90909094	1	1	2141	"tags=30%,"	"list=22%,"	signal=38%
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	38	0.2152543	0.6526315	0.9858012	1	1	2998	"tags=42%,"	"list=31%,"	signal=61%
GOBP_REGULATION_OF_NEURON_MIGRATION	16	0.25557312	0.65203583	0.94188374	1	1	792	"tags=13%,"	"list=8%,"	signal=14%
GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY	16	0.23491849	0.65085983	0.8612717	1	1	3460	"tags=50%,"	"list=36%,"	signal=78%
GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	16	0.27201137	0.6505782	0.9450102	1	1	1636	"tags=25%,"	"list=17%,"	signal=30%
GOBP_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	38	0.23495361	0.65052927	0.9787645	1	1	308	"tags=8%,"	"list=3%,"	signal=8%
GOBP_RESPONSE_TO_RETINOIC_ACID	60	0.2125913	0.6504479	0.98602796	1	1	2286	"tags=28%,"	"list=24%,"	signal=37%
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT	23	0.23328191	0.6500401	0.9530075	1	1	1183	"tags=17%,"	"list=12%,"	signal=20%
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	15	0.24152167	0.64931464	0.9099099	1	1	3023	"tags=40%,"	"list=32%,"	signal=58%
GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS	19	0.22377896	0.64692676	0.9082031	1	1	3193	"tags=42%,"	"list=33%,"	signal=63%
GOBP_EMBRYONIC_AXIS_SPECIFICATION	23	0.23238182	0.6467391	0.9707602	1	1	2854	"tags=39%,"	"list=30%,"	signal=56%
GOBP_MAST_CELL_ACTIVATION	38	0.20098357	0.64524823	0.9716981	1	1	1519	"tags=18%,"	"list=16%,"	signal=22%
GOBP_T_HELPER_17_CELL_DIFFERENTIATION	20	0.24182402	0.6437169	0.91497976	1	1	645	"tags=10%,"	"list=7%,"	signal=11%
GOBP_PROTEIN_TARGETING_TO_VACUOLE	22	0.20105685	0.6422666	0.84815615	1	1	3490	"tags=50%,"	"list=36%,"	signal=78%
GOBP_DENDRITIC_SPINE_DEVELOPMENT	39	0.20646268	0.64154214	0.94768614	1	1	1588	"tags=18%,"	"list=17%,"	signal=21%
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	27	0.22268966	0.6415285	0.94572026	1	1	1222	"tags=15%,"	"list=13%,"	signal=17%
GOBP_ETHER_METABOLIC_PROCESS	15	0.22760968	0.63679147	0.9437984	1	1	382	"tags=7%,"	"list=4%,"	signal=7%
GOBP_CYTOPLASMIC_TRANSLATION	91	0.21522075	0.6366299	0.81504065	1	1	2823	"tags=29%,"	"list=29%,"	signal=40%
GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	16	0.22617191	0.63642824	0.9251968	1	1	132	"tags=6%,"	"list=1%,"	signal=6%
GOBP_VESICLE_COATING	19	0.19890875	0.63538456	0.9152893	1	1	721	"tags=11%,"	"list=8%,"	signal=11%
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	30	0.21771602	0.6349172	0.96862745	1	1	1780	"tags=23%,"	"list=19%,"	signal=29%
GOBP_NUCLEOSOME_ORGANIZATION	77	0.2038382	0.63477385	0.9168357	1	1	1239	"tags=14%,"	"list=13%,"	signal=16%
